date,close,code,name,ret,log_ret,ma5,ma20,ma60,vol20,ret_20d,year_month,signal
2020-07-17,22.24089217,sz.000002,万科A,-0.0112563543936093,-0.0113201866148406,23.064205402,22.844491851,21.817936777833335,0.4937313831868821,0.0676439703386588,2020-07,0
2020-07-20,23.1148457,sz.000002,万科A,0.0392948953360265,0.0385424979635238,22.917185182,22.9429137205,21.841351109166663,0.5098326594235116,0.09876129558122729,2020-07,0
2020-07-21,22.87797979,sz.000002,万科A,-0.0102473498233215,-0.0103002153771747,22.765264288,23.0270419575,21.868440946,0.5126324250594695,0.0861964486547773,2020-07,0
2020-07-22,22.77179852,sz.000002,万科A,-0.0046411995715816,-0.004652003379694,22.699921968,23.116479258,21.892263666833337,0.5109914362972948,0.0915745169059318,2020-07,0
2020-07-23,22.47775808,sz.000002,万科A,-0.0129124820659971,-0.0129965728271802,22.696654852,23.1969319895,21.912955401499996,0.5136138991488322,0.08411162612058859,2020-07,0
2020-07-24,22.07753637,sz.000002,万科A,-0.0178052325581395,-0.0179656527767867,22.663983692,23.222660528,21.931332929000003,0.507240197599306,0.033038291801196794,2020-07,0
2020-07-27,21.79166372,sz.000002,万科A,-0.0129485756566778,-0.0130331392409333,22.399347296,23.25369813,21.942223315666663,0.504860773084548,0.038271534326336995,2020-07,0
2020-07-28,21.94685173,sz.000002,万科A,0.0071214392803597,0.0070962015799768,22.213121684,23.2835105635,21.948757547666663,0.5046480652811501,0.036905319285709,2020-07,0
2020-07-29,22.14287869,sz.000002,万科A,0.0089318943059173,0.0088922408831742,22.087337718,23.2434883925,21.9521607935,0.4269358039639693,-0.0287611031643033,2020-07,0
2020-07-30,21.95501952,sz.000002,万科A,-0.0084839542604204,-0.0085201478556253,21.982790006,23.181821578,21.953249832166662,0.4251369580044273,-0.0479250147048944,2020-07,0
2020-07-31,21.92234836,sz.000002,万科A,-0.0014880952380952,-0.0014892035514677,21.951752403999997,23.1079030785,21.9611453625,0.4229734264250349,-0.0585712642226655,2020-07,1
2020-08-03,22.28173112,sz.000002,万科A,0.0163934426229508,0.0162605208717803,22.049765884000003,22.9551654055,21.978978370666667,0.2892069301918745,-0.1249003346887199,2020-08,0
2020-08-04,22.65744946,sz.000002,万科A,0.0168621700879765,0.0167215819114241,22.19188543,22.8506176935,21.999125586,0.2929843426347973,-0.08482733287927352,2020-08,0
2020-08-05,22.33890565,sz.000002,万科A,-0.014059120403749,-0.0141588860186952,22.231090822,22.726058896,22.011921790333336,0.2935370913744445,-0.10218678331602571,2020-08,0
2020-08-06,22.36340902,sz.000002,万科A,0.0010968921389395,0.0010962909923125,22.312768722,22.5933323085,22.03166061616667,0.2907168554447071,-0.10865568065077041,2020-08,0
2020-08-07,22.07753637,sz.000002,万科A,-0.0127830533235937,-0.0128654595719464,22.343806324000003,22.5059369555,22.046634897833332,0.2465147329016792,-0.07377304673962701,2020-08,0
2020-08-10,22.71462399,sz.000002,万科A,0.0288568257491674,0.0284483079575171,22.430384898,22.449170815,22.07821701916667,0.2720464612177143,-0.045944674881443506,2020-08,0
2020-08-11,22.77179852,sz.000002,万科A,0.0025170801869831,0.0025139176464497,22.453254710000003,22.405881528,22.110752049333332,0.2713876069847795,-0.03452348510541941,2020-08,0
2020-08-12,23.44972509,sz.000002,万科A,0.0297704447632711,0.0293359082406494,22.675418598,22.4234422765,22.144784507666667,0.2812154675771713,0.01805276477188069,2020-08,0
2020-08-13,23.3598794,sz.000002,万科A,-0.0038314176245211,-0.0038387763071657,22.874712674,22.4667315635,22.1784085765,0.2633056009234724,0.04038824955188569,2020-08,0
2020-08-14,23.44460016,sz.000002,万科A,0.0036267635868016,0.0036202027380575,23.148125432,22.526916963,22.220523409333335,0.2586109689965136,0.05527136753229659,2020-08,0
2020-08-17,23.89350327,sz.000002,万科A,0.0191473988439305,0.018966394264436,23.383901288,22.5658498415,22.270528350166668,0.2290643689144786,0.035123871040200594,2020-08,0
2020-08-18,23.4615399,sz.000002,万科A,-0.0180786954980504,-0.0182441118206121,23.521849564,22.595027847,22.3190513545,0.236086466919479,0.02729252536547169,2020-08,0
2020-08-19,23.24132328,sz.000002,万科A,-0.0093862815884475,-0.0094306103356082,23.480169202,22.618504085,22.359820186833335,0.2382781348438331,0.02254744334860579,2020-08,0
2020-08-20,23.27520276,sz.000002,万科A,0.0014577259475219,0.0014566644964641,23.463233874,22.658376319,22.39611687333333,0.232436168375853,0.03691765136212479,2020-08,0
2020-08-21,23.17356432,sz.000002,万科A,-0.0043668122270741,-0.0043763745997987,23.409026706,22.7131777165,22.429766676999996,0.2220291708986955,0.050356071693190195,2020-08,0
2020-08-24,22.97875731,sz.000002,万科A,-0.008406432748538,-0.0084419660835093,23.226077514,22.772532396,22.456902581166663,0.2183882255052745,0.05489821460132999,2020-08,0
2020-08-25,23.02957653,sz.000002,万科A,0.002211573903428,0.0022091319735391,23.13968484,22.826668636,22.490875184999997,0.2177777779419437,0.04998834922439829,2020-08,0
2020-08-26,22.93640796,sz.000002,万科A,-0.0040456050018389,-0.0040538106003051,23.078701776,22.8663450995,22.513765891,0.2175657283481283,0.037010849916642094,2020-08,0
2020-08-27,22.82629965,sz.000002,万科A,-0.0048005908419498,-0.0048121506890681,22.988921154,22.909909106,22.523386552499996,0.2156294262654529,0.040694213335112694,2020-08,0
2020-08-28,23.35143159,sz.000002,万科A,0.0230055658627088,0.0227449276806993,23.024494608,22.9813632675,22.547204606333334,0.2275223630250886,0.0651878744359167,2020-08,0
2020-08-31,23.09733549,sz.000002,万科A,-0.0108813928182808,-0.0109410281782082,23.048210244,23.022143485999997,22.56828515333333,0.2272383754365851,0.037913038994685094,2020-08,1
2020-09-01,23.05498614,sz.000002,万科A,-0.0018335166850017,-0.001835199634177,23.053292166,23.04202032,22.5930160325,0.2204972338922861,0.019217352221706892,2020-09,0
2020-09-02,23.30908224,sz.000002,万科A,0.0110213078618661,0.0109610158418227,23.127827022,23.0905291495,22.619395379833335,0.2157593873020784,0.044297780487322,2020-09,0
2020-09-03,23.55470847,sz.000002,万科A,0.0105377906976744,0.0104826551807306,23.273508786,23.150094122,22.652046574999996,0.2177043312676589,0.05373867904605689,2020-09,0
2020-09-04,23.77492509,sz.000002,万科A,0.0093491549802229,0.0093057221279176,23.358207486,23.234963557999997,22.69190742283333,0.2109143908050098,0.07587088734987349,2020-09,0
2020-09-07,24.07984041,sz.000002,万科A,0.0128250801567508,0.0127435352891171,23.55470847,23.303224379,22.740661827999997,0.1925222139756327,0.059839141757456894,2020-09,0
2020-09-08,23.9697321,sz.000002,万科A,-0.0045726345409777,-0.0045831210137164,23.737657661999997,23.363121057999997,22.7901675615,0.1943899102864647,0.052749427029496095,2020-09,0
2020-09-09,23.69869626,sz.000002,万科A,-0.0113074204946997,-0.0113718354118569,23.815580466,23.3755696165,22.836653459166666,0.1717069327843594,0.011671561771525292,2020-09,0
2020-09-10,24.10525002,sz.000002,万科A,0.017155110793424,0.0170096234243713,23.925688776,23.4128381475,22.8869203965,0.180485280885632,0.03265809018947039,2020-09,0
2020-09-11,23.715636,sz.000002,万科A,-0.016163035839775,-0.0162950824865023,23.913830958,23.4263899395,22.932599584499997,0.1909525464390011,0.012868290762893794,2020-09,0
2020-09-14,23.4615399,sz.000002,万科A,-0.0107142857142857,-0.0107720969819111,23.790170855999996,23.404791771,22.971185111,0.1817722881518298,-0.016993393795322408,2020-09,0
2020-09-15,23.60552769,sz.000002,万科A,0.0061371841155235,0.0061184283005641,23.717329974,23.4119911605,23.011353655,0.1713555140019197,0.007222485818251491,2020-09,0
2020-09-16,23.87656353,sz.000002,万科A,0.0114818801578757,0.0114164636321642,23.752903428,23.443753173,23.059578838666667,0.1716217723575493,0.02809064756457469,2020-09,0
2020-09-17,23.76645522,sz.000002,万科A,-0.0046115643845334,-0.0046222304517062,23.685144467999997,23.468315796,23.1078747015,0.1729439388722416,0.02202135723251939,2020-09,0
2020-09-18,24.8167191,sz.000002,万科A,0.0441910192444761,0.0432424413487067,23.905361088,23.550473535,23.1621039265,0.229293960012759,0.0705791887040696,2020-09,0
2020-09-21,24.68120118,sz.000002,万科A,-0.0054607508532423,-0.0054757152559629,24.149293344,23.6355957285,23.2206087515,0.2274916308319338,0.07352487059936529,2020-09,0
2020-09-22,24.52874352,sz.000002,万科A,-0.0061770761839395,-0.0061962332495431,24.33393651,23.710554078,23.273577759166667,0.2301412944911503,0.0651362205119978,2020-09,0
2020-09-23,24.3085269,sz.000002,万科A,-0.0089779005524861,-0.0090184447519401,24.420329184,23.779160025,23.296331172333336,0.2328668259395633,0.06020392496135059,2020-09,0
2020-09-24,23.8003347,sz.000002,万科A,-0.0209059233449476,-0.0211275464258752,24.42710508,23.827861777499997,23.306530820499997,0.2466415515530121,0.044098592458352785,2020-09,0
2020-09-25,23.39378094,sz.000002,万科A,-0.0170818505338078,-0.017229428358554,24.142517448,23.829979244999997,23.306415196999996,0.24281981776997,0.004011176061836187,2020-09,0
2020-09-28,24.0544308,sz.000002,万科A,0.0282404055032585,0.0278489971860143,24.017163372,23.877834010500003,23.285047634,0.2583516583768975,0.04313297438337549,2020-09,0
2020-09-29,23.96126223,sz.000002,万科A,-0.0038732394366196,-0.0038807598536844,23.903667113999997,23.923147815,23.2719286095,0.2588704202872949,0.04109325163175759,2020-09,0
2020-09-30,23.73257574,sz.000002,万科A,-0.0095440084835629,-0.0095898444046147,23.788476882,23.94432249,23.253636845166668,0.2597139536739165,0.02052793528632859,2020-09,0
2020-10-09,23.74104561,sz.000002,万科A,0.0003568879371875,0.0003568242678358,23.776619064,23.953639347,23.232355259166663,0.2572715938682334,0.010347032525841689,2020-10,0
2020-10-12,23.97820197,sz.000002,万科A,0.0099892971815911,0.0099397339471113,23.89350327,23.963803191,23.234901234833337,0.2575729133866346,0.010987174727209888,2020-10,0
2020-10-13,23.70716613,sz.000002,万科A,-0.0113034263511127,-0.0113677955964461,23.824050336000003,23.945169477,23.232521557,0.2565587205308688,-0.013141331780653612,2020-10,0
2020-10-14,23.52929886,sz.000002,万科A,-0.007502679528403,-0.0075309662011644,23.737657662,23.923147815,23.230716800333333,0.2573613821056398,-0.01607137676807891,2020-10,0
2020-10-15,23.4615399,sz.000002,万科A,-0.0028797696184306,-0.0028839241329049,23.683450494,23.911289997,23.236767296666667,0.2545223294052479,-0.007643725891809811,2020-10,0
2020-10-16,23.59705782,sz.000002,万科A,0.0057761732851986,0.0057595551583669,23.654652936,23.885880387,23.255150032666663,0.2472237580658471,-0.019022663400035212,2020-10,0
2020-10-19,23.49541938,sz.000002,万科A,-0.0043072505384063,-0.004316553464974,23.558096418,23.874869556,23.2760588195,0.2410531936582802,-0.007166878098666513,2020-10,0
2020-10-20,23.27520276,sz.000002,万科A,-0.0093727469358327,-0.0094169475325369,23.471703744,23.865552699,23.278731437166662,0.2403347485013191,-0.005825339320213513,2020-10,0
2020-10-21,23.40225081,sz.000002,万科A,0.0054585152838428,0.0054436715811766,23.446294134,23.855388855,23.2874692875,0.2401059475724608,-0.006504008151894214,2020-10,0
2020-10-22,23.70716613,sz.000002,万科A,0.013029315960912,0.0129451645920369,23.49541938,23.846918985,23.303058747666665,0.2411756451666687,-0.004956572348857912,2020-10,0
