date,close,code,name,ret,log_ret,ma5,ma20,ma60,vol20
2024-08-05,9.04078905,sz.000001,平安银行,-0.008875739644970237,-0.00891536365795217,9.141542122,9.177525362,9.2262429555,0.14683878341502057
2024-08-06,8.93283933,sz.000001,平安银行,-0.011940298507462699,-0.012012156448003545,9.114554692,9.171228295,9.221615098833333,0.14425501010693606
2024-08-07,8.93283933,sz.000001,平安银行,0.0,0.0,9.053383184,9.1617826945,9.217826851166667,0.14147349051886743
2024-08-08,8.94183514,sz.000001,平安银行,0.001007049345417954,0.0010065426114014722,8.994010838,9.153236675,9.215308012333335,0.14165441849133956
2024-08-09,9.03179324,sz.000001,平安银行,0.010060362173038184,0.010010093595100425,8.976019218000001,9.141092331500001,9.209530690833333,0.13036671167794442
2024-08-12,9.00480581,sz.000001,平安银行,-0.0029880478087649376,-0.0029925209364539173,8.96882257,9.1266990355,9.199805207999999,0.12991817351234278
2024-08-13,8.95083095,sz.000001,平安银行,-0.005994005994006013,-0.006012042156627834,8.972420894,9.110956368,9.189739883500001,0.13080826443207133
2024-08-14,8.92384352,sz.000001,平安银行,-0.0030150753768843908,-0.0030196298737199456,8.970621732000001,9.089366424,9.176845876333335,0.1237003466183353
2024-08-15,9.02279743,sz.000001,平安银行,0.011088709677419484,0.011027680677062866,8.98681419,9.072274385,9.165461166166667,0.13220645561817174
2024-08-16,9.11275553,sz.000001,平安银行,0.009970089730807485,0.009920716286747759,9.003006648,9.061479413,9.157814714999999,0.13835884263862933
2024-08-19,9.25668849,sz.000001,平安银行,0.015794669299111552,0.01567123158536623,9.053383184000001,9.064178156,9.153826559999999,0.14264201498029339
2024-08-20,9.30166754,sz.000001,平安银行,0.004859086491739495,0.004847319234324776,9.123550502,9.071374804,9.147789359166667,0.14210761255870694
2024-08-21,9.31066335,sz.000001,平安银行,0.0009671179883945502,0.000966650631094974,9.200914468,9.081270195,9.143441371666666,0.14048681919445383
2024-08-22,9.33765078,sz.000001,平安银行,0.0028985507246377384,0.0028943580263645565,9.263885138,9.0943141195,9.141502262333335,0.13931305501313979
2024-08-23,9.41861307,sz.000001,平安银行,0.008670520231213619,0.008633147144702655,9.325056646,9.114104901500001,9.142871612166667,0.13867467290834784
2024-08-26,9.43660469,sz.000001,平安银行,0.0019102196752627254,0.0019083975257603906,9.361039886,9.1311969405,9.144680757166666,0.13697622868550433
2024-08-27,9.38262983,sz.000001,平安银行,-0.0057197330791227685,-0.005736153395524522,9.377232344000001,9.146939608,9.147409474,0.13860729093597263
2024-08-28,9.29267173,sz.000001,平安银行,-0.009587727708533111,-0.009633985881133934,9.37363402,9.149638351,9.148079149833332,0.12844584323052335
2024-08-29,9.11275553,sz.000001,平安银行,-0.019361084220716474,-0.01955096487095528,9.328654969999999,9.143341284,9.147849244833335,0.1462430506366987
2024-08-30,9.13974296,sz.000001,平安银行,0.0029615004935834577,0.0029571238897438627,9.272880948,9.144240865,9.147649325833333,0.13958481466279732
2024-09-02,9.09476391,sz.000001,平安银行,-0.004921259842519676,-0.004933409117955777,9.204512792,9.146939608,9.1454403425,0.13687848349870282
2024-09-03,9.06777648,sz.000001,平安银行,-0.0029673590504450953,-0.0029717703891574817,9.141542122,9.1536864655,9.144460786666665,0.129726269247976
2024-09-04,9.01380162,sz.000001,平安银行,-0.00595238095238082,-0.005970166986503684,9.0857681,9.15773458,9.142441715,0.13190434612299382
2024-09-05,9.05878067,sz.000001,平安银行,0.004990019960079861,0.0049776110737522064,9.074973128,9.163581856499999,9.142291772833333,0.13286797688830373
2024-09-06,9.06777648,sz.000001,平安银行,0.0009930486593840993,0.000992555912751421,9.060579832,9.1653810185,9.140792471166666,0.12819675268459912
2024-09-09,8.86087285,sz.000001,平安银行,-0.022817460317460236,-0.023081807459224963,9.013801619999999,9.1581843705,9.137044217,0.15192568100675075
2024-09-10,8.9058519,sz.000001,平安银行,0.005076142131979822,0.005063301956546855,8.981416704,9.155935418,9.134345473999998,0.1519507500397243
2024-09-11,8.68095665,sz.000001,平安银行,-0.025252525252525193,-0.025576841789649623,8.91484771,9.143791074500001,9.126848965666666,0.17599870186049
2024-09-12,8.76191894,sz.000001,平安银行,0.009326424870466088,0.009283202303548942,8.855475364,9.13074715,9.1222011305,0.17445516775561637
2024-09-13,8.7259357,sz.000001,平安银行,-0.004106776180697991,-0.004115232145106432,8.787107208,9.1114061585,9.1177032255,0.16935966326949295
2024-09-18,8.78890637,sz.000001,平安银行,0.007216494845360577,0.007190580545353988,8.772713912,9.088017052500001,9.114554692000002,0.15979757011740398
2024-09-19,8.82488961,sz.000001,平安银行,0.004094165813715467,0.004085807522580354,8.756521454,9.064178156,9.1105065775,0.15935020214483692
2024-09-20,8.9058519,sz.000001,平安银行,0.00917431192660545,0.009132483563272472,8.801500504,9.0439375835,9.107807834499999,0.16435703318769893
2024-09-23,9.03179324,sz.000001,平安银行,0.014141414141414232,0.014042357123038984,8.855475364,9.0286447065,9.106458463000001,0.1735428703097796
2024-09-24,9.32865497,sz.000001,平安银行,0.03286852589641431,0.03233990797785279,8.976019218,9.024146801499999,9.109756926666668,0.20998022642892233
2024-09-25,9.4456005,sz.000001,平安银行,0.012536162005785778,0.012458234922041586,9.107358044,9.024596592,9.112005879166666,0.2148595238465195
2024-09-26,10.03032815,sz.000001,平安银行,0.06190476190476213,0.060064240742650286,9.348445752,9.056981508000002,9.123250641666667,0.30542374513238313
2024-09-27,10.27321502,sz.000001,平安银行,0.024215246636771326,0.023926706321736418,9.621918376,9.1060086725,9.139892890166667,0.30972795301222167
2024-09-30,10.98388401,sz.000001,平安银行,0.06917688266199651,0.06688908389474917,10.01233653,9.199565096499999,9.169129272666668,0.37014133597952353
2024-10-08,11.58660328,sz.000001,平安银行,0.05487305487305494,0.053420432553594306,10.463926192,9.321908112500001,9.212758951166666,0.40220963147642586
2024-10-09,10.50710608,sz.000001,平安银行,-0.0931677018633541,-0.09779774327612663,10.676227308,9.392525221000001,9.238996730333334,0.5477583408175829
2024-10-10,11.01269886,sz.000001,平安银行,0.04811912777414351,0.046997250978943715,10.87270145,9.48977134,9.2715620335,0.5641896487617896
2024-10-11,10.77369204,sz.000001,平安银行,-0.02170283806343909,-0.021941808538436757,10.972796854,9.577765861,9.299094378500001,0.5729358012129467
2024-10-14,11.04946914,sz.000001,平安银行,0.025597269624573205,0.025275144958194794,10.98591388,9.677300284500001,9.331372938666666,0.5754089788605825
2024-10-15,10.9391583,sz.000001,平安银行,-0.009983361064891727,-0.010033528989577697,10.856424884,9.770869375500002,9.359114241833334,0.579149915753785
2024-10-16,11.08623942,sz.000001,平安银行,0.013445378151260456,0.013355791181555636,10.972251552,9.882137704,9.389007036666667,0.5659980353736591
2024-10-17,10.98512115,sz.000001,平安银行,-0.009121061359867344,-0.009162912921519724,10.96673601,9.986101166500001,9.4176643175,0.5704865187935626
2024-10-18,11.06785428,sz.000001,平安银行,0.007531380753138084,0.007503161503155315,11.025568458,10.105446048,9.446201182166668,0.5543687971316517
2024-10-21,10.85642517,sz.000001,平安银行,-0.01910299003322269,-0.01928780967140414,10.986959664,10.2101713595,9.471064298166668,0.5658031785292204
2024-10-22,10.83804003,sz.000001,平安银行,-0.0016934801016087464,-0.0016949156599913183,10.96673601,10.315776576000001,9.496220715833335,0.5649910350485068
2024-10-23,10.90238802,sz.000001,平安银行,0.00593723494486853,0.005919679020299833,10.929965730000001,10.4214506585,9.524548622333333,0.5651380845487788
2024-10-24,10.80126975,sz.000001,平安银行,-0.009274873524451999,-0.009318152979411486,10.89319545,10.520269665499999,9.551940875166666,0.5694197942662061
2024-10-25,10.76449947,sz.000001,平安银行,-0.0034042553191487857,-0.003410062980541843,10.832524488,10.613202044000001,9.579469940833333,0.5716346234165336
2024-10-28,10.70015148,sz.000001,平安银行,-0.005977796754910281,-0.005995735306334157,10.80126975,10.696619956000001,9.606526260666667,0.5742242189377529
2024-10-29,10.60822578,sz.000001,平安银行,-0.0085910652920963,-0.008628181223338343,10.755306899999999,10.7605984965,9.632950066500001,0.570345821186853
2024-10-30,10.40598924,sz.000001,平安银行,-0.01906412478336217,-0.019248188304916578,10.656027144,10.808617933499999,9.654803822,0.5773136179066877
2024-10-31,10.46114466,sz.000001,平安银行,0.005300353356890497,0.0052863559231480246,10.588002126000001,10.830158759,9.678026625000001,0.5375395646981114
2024-11-01,10.50710751,sz.000001,平安银行,0.004393673110720586,0.004384049108534449,10.536523734,10.8418533835,9.699166802333334,0.5315668816392731
2024-11-04,10.53468522,sz.000001,平安银行,0.002624671916010346,0.0026212334798740656,10.503430482,10.819393444000001,9.720766608166667,0.46817299701318327
2024-11-05,10.70934405,sz.000001,平安银行,0.016579406631762605,0.01644346872511602,10.523654136,10.775530482499999,9.747226486666667,0.42453956504707574
2024-11-06,10.61741835,sz.000001,平安银行,-0.008583690987124526,-0.008620743043907088,10.565939958,10.781046096,9.773503641666668,0.2633757946517506
2024-11-07,10.94835087,sz.000001,平安银行,0.03116883116883118,0.030692946399406198,10.6633812,10.777828696499999,9.807095500666668,0.2272533954953425
2024-11-08,10.77369204,sz.000001,平安银行,-0.015952980688497043,-0.016081599218342162,10.716698106,10.7778286965,9.837776379166666,0.22086286557963888
2024-11-11,10.6633812,sz.000001,平安银行,-0.010238907849829393,-0.010291686036547636,10.742437302,10.7585242995,9.8664688135,0.20178162426764376
2024-11-12,10.60822578,sz.000001,平安银行,-0.005172413793103514,-0.005185837032365526,10.722213647999999,10.7419776735,9.892742689166665,0.19987597951802719
2024-11-13,10.67257377,sz.000001,平安银行,0.0060658578856152,0.006047534629846576,10.733244732,10.721294390999999,9.920538821833334,0.19421341792489855
2024-11-14,10.60822578,sz.000001,平安银行,-0.006029285099052539,-0.006047534629846625,10.665219714,10.7024496225,9.948162069,0.1929798789255186
2024-11-15,10.51630008,sz.000001,平安银行,-0.008665511265164572,-0.008703275128301588,10.613741322000001,10.6748719125,9.974703011666666,0.19128925182389825
2024-11-18,10.80126975,sz.000001,平安银行,0.027097902097902082,0.026737254638516113,10.641319032,10.6721141415,10.004344217,0.20765214917674646
2024-11-19,10.73692176,sz.000001,平安银行,-0.005957446808510625,-0.0059752631900869555,10.667058228,10.667058227999998,10.031413654166668,0.20861534606474233
2024-11-20,10.70015148,sz.000001,平安银行,-0.003424657534246478,-0.0034305350967891368,10.67257377,10.656946401,10.055471370666668,0.20749481109617132
2024-11-21,10.65418863,sz.000001,平安银行,-0.004295532646048206,-0.00430478495163152,10.681766340000001,10.649592345,10.078013388833334,0.20555878408355424
2024-11-22,10.36921896,sz.000001,平安银行,-0.026747195858498718,-0.027111411281747516,10.652350116,10.629828319500001,10.095655982333334,0.22550506407575366
2024-11-25,10.27729326,sz.000001,平安银行,-0.008865248226950229,-0.00890477834295961,10.547554818,10.6086854085,10.111316690333332,0.2264500094621056
2024-11-26,10.36002639,sz.000001,平安银行,0.00805008944543828,0.00801786032473183,10.472175744000001,10.596275439,10.127006912333334,0.22764700840726357
2024-11-27,10.47033723,sz.000001,平安银行,0.010647737355811815,0.010591449407405765,10.426212893999999,10.5994928385,10.144235788000001,0.22085477930517525
2024-11-28,10.42437438,sz.000001,平安银行,-0.004389815627743654,-0.004399479159484779,10.380250044,10.5976543245,10.161598197166665,0.2206814468746455
2024-11-29,10.46114466,sz.000001,平安银行,0.003527336860670305,0.0035211303985789606,10.398635184,10.595356182,10.181072746000002,0.22046959200069385
2024-12-02,10.47033723,sz.000001,平安银行,0.0008787346221441616,0.0008783487609059586,10.437243978,10.5921387825,10.203699107666667,0.2202674789614829
2024-12-03,10.56226293,sz.000001,平安银行,0.008779631255487086,0.00874131440157336,10.477691286,10.5847847265,10.227407773833335,0.21403149496228552
2024-12-04,10.53468522,sz.000001,平安银行,-0.0026109660574411553,-0.0026143805740707093,10.490560884,10.580648069999999,10.251406462333334,0.21212005848053256
2024-12-05,10.51630008,sz.000001,平安银行,-0.0017452006980802626,-0.0017467253349416486,10.508946024,10.5590455305,10.275548522333334,0.1765333382797368
2024-12-06,10.71853662,sz.000001,平安银行,0.019230769230769162,0.01904819497069441,10.560424416,10.5562877595,10.303960772333333,0.1835615178300102
2024-12-09,10.72772919,sz.000001,平安银行,0.0008576329331047017,0.000857265376118367,10.611902808,10.559505159,10.331776581000002,0.17969238604202958
2024-12-10,10.83804003,sz.000001,平安银行,0.010282776349614497,0.010230268250815043,10.667058227999998,10.5709958715,10.3612809735,0.18174224080579124
2024-12-11,10.78288461,sz.000001,平安银行,-0.0050890585241730735,-0.00510205188389551,10.716698105999999,10.5765114135,10.393314502833334,0.18204084395928302
2024-12-12,10.89319545,sz.000001,平安银行,0.010230179028132946,0.010178204915756052,10.79207718,10.590759897000002,10.426436895333334,0.18335968909837327
2024-12-13,10.62661092,sz.000001,平安银行,-0.024472573839662504,-0.02477700433690884,10.773692039999998,10.596275439,10.4588644665,0.20244800611582667
2024-12-16,10.63580349,sz.000001,平安银行,0.0008650519031143666,0.0008646779613539746,10.755306899999999,10.588002126000001,10.490095875666666,0.17668239861372426
2024-12-17,10.59903321,sz.000001,平安银行,-0.0034572169403630504,-0.003463206924617591,10.707505536,10.5811076985,10.521314167500002,0.1759192208202737
2024-12-18,10.70934405,sz.000001,平安银行,0.01040763226366015,0.010353845730742044,10.692797424,10.581567326999998,10.553321462166666,0.1797701425873892
2024-12-19,10.65418863,sz.000001,平安银行,-0.0051502145922747156,-0.005163522660049269,10.64499606,10.581567327,10.583809779166666,0.18007292386940138
2024-12-20,10.68176634,sz.000001,平安银行,0.0025884383088869978,0.0025850940721048555,10.656027144000001,10.597194695999999,10.613408353166667,0.14969279226279167
2024-12-23,10.78288461,sz.000001,平安银行,0.009466437177280573,0.009421911241618947,10.685443368,10.6224742635,10.642593209333333,0.14692884468810893
2024-12-24,10.90238802,sz.000001,平安银行,0.011082693947144007,0.011021730904195231,10.746114330000001,10.649592344999999,10.668822093500001,0.1488451174365564
2024-12-25,10.95754344,sz.000001,平安银行,0.005059021922428242,0.005046268067624219,10.795754208,10.673952655499999,10.6940211425,0.14613293286343187
2024-12-26,10.90238802,sz.000001,平安银行,-0.005033557046979831,-0.005046268067624272,10.845394086,10.6978533375,10.708555473666667,0.14654208549518355
2024-12-27,10.87481031,sz.000001,平安银行,-0.002529510961214121,-0.0025327155792839403,10.88400288,10.718536619999998,10.718582061833333,0.14743540319945908
2024-12-30,10.98512115,sz.000001,平安银行,0.01014370245139462,0.010092600387224128,10.924450188,10.744275816,10.718602680833333,0.15015866378410545
2024-12-31,10.7553069,sz.000001,平安银行,-0.020920502092050097,-0.021142436573809126,10.895033964,10.753928014500001,10.704747741166667,0.16932701036185407
2020-01-02,26.59432424,sz.000002,万科A,,,,,,
2020-01-03,26.17776695,sz.000002,万科A,-0.01566339066339062,-0.015787357767660458,,,,
2020-01-06,25.73670629,sz.000002,万科A,-0.01684867394695777,-0.016992227597495697,,,,
2020-01-07,25.94090104,sz.000002,万科A,0.007933989209774728,0.007902680609751788,,,,
2020-01-08,25.87555872,sz.000002,万科A,-0.0025188916876573986,-0.002522069432709835,26.065051448,,,
2020-01-09,26.3002838,sz.000002,万科A,0.016414141414141437,0.016280885604137537,26.006243360000003,,,
2020-01-10,25.69586734,sz.000002,万科A,-0.02298136645962734,-0.023249554920230866,25.909863438000002,,,
2020-01-13,25.87555872,sz.000002,万科A,0.006993006993007089,0.0069686693160934355,25.937633924,,,
2020-01-14,25.63869281,sz.000002,万科A,-0.009154040404040442,-0.00919619609236296,25.877192278000003,,,
2020-01-15,24.90359171,sz.000002,万科A,-0.028671551449506172,-0.02909060985369873,25.682798876,,,
2020-01-16,24.93626287,sz.000002,万科A,0.0013119055428008064,0.0013110457466229517,25.409994689999998,,,
2020-01-17,24.87908834,sz.000002,万科A,-0.0022928267278087278,-0.0022954592797707397,25.24663889,,,
2020-01-20,24.39718873,sz.000002,万科A,-0.019369665134602698,-0.01955971523899726,24.950964892000002,,,
2020-01-21,23.85811459,sz.000002,万科A,-0.022095748242383695,-0.022343515828368868,24.594849247999996,,,
2020-01-22,24.59321569,sz.000002,万科A,0.030811365970558002,0.030346226093992842,24.532774044,,,
2020-01-23,23.67025542,sz.000002,万科A,-0.037529060112919344,-0.038251405601106195,24.279572554,,,
2020-02-03,21.75082477,sz.000002,万科A,-0.0810904071773636,-0.08456753706669534,23.65391984,,,
2020-02-04,22.55943598,sz.000002,万科A,0.03717611716109648,0.036501748155305165,23.286369290000003,,,
2020-02-05,22.57577156,sz.000002,万科A,0.0007241129616220032,0.0007238509183230779,23.029900684,,,
2020-02-06,22.7881341,sz.000002,万科A,0.00940665701881338,0.009362689927850863,22.668884366,24.7373771835,,
2020-02-07,22.4614225,sz.000002,万科A,-0.014336917562724039,-0.01444068415479436,22.427117782,24.5307320965,,0.40754056967131935
2020-02-10,23.41705393,sz.000002,万科A,0.042545454545454664,0.04166527522275297,22.760363614000003,24.3926964455,,0.4439439705129312
2020-02-11,23.75193332,sz.000002,万科A,0.014300662713637946,0.014199372770040146,22.998863082,24.293457797,,0.4468434769176376
2020-02-12,23.75193332,sz.000002,万科A,0.0,0.0,23.234095434,24.184009410999998,,0.44500601174323456
2020-02-13,24.46253105,sz.000002,万科A,0.029917469050894097,0.02947867189613975,23.568974824,24.113358027500002,,0.46106047605113326
2020-02-14,25.1567932,sz.000002,万科A,0.028380634390651194,0.027985365418070535,24.108048963999998,24.0561834975,,0.4694165542167454
2020-02-17,24.84641718,sz.000002,万科A,-0.012337662337662314,-0.012414403148381964,24.393921614,24.0137109895,,0.46454104124978773
2020-02-18,24.2583363,sz.000002,万科A,-0.023668639053254448,-0.023953241022492872,24.49520221,23.9328498685,,0.47002883006606144
2020-02-19,24.21749735,sz.000002,万科A,-0.0016835016835017313,-0.0016849203649195231,24.588315016,23.861790095499998,,0.4694367517053149
2020-02-20,24.38085315,sz.000002,万科A,0.006745362563237878,0.0067227143948767375,24.571979436,23.8356531675,,0.45991056812894476
2020-02-21,23.89078575,sz.000002,万科A,-0.0201005025125629,-0.020305266160745683,24.318777946,23.7833793115,,0.4649494249293921
2020-02-24,23.6049131,sz.000002,万科A,-0.011965811965811923,-0.01203797855947898,24.07047713,23.719670549499998,,0.4663717858416826
2020-02-25,23.95612807,sz.000002,万科A,0.014878892733563909,0.014769287870973088,24.010035484,23.6976175165,,0.4655011014109737
2020-02-26,24.59321569,sz.000002,万科A,0.026593931128537474,0.02624645950428293,24.085179152000002,23.734372571499996,,0.4676159530797143
2020-02-27,24.23383293,sz.000002,万科A,-0.014613085353703203,-0.014720908190912142,24.055775108,23.7164034335,,0.45811897889546876
2020-02-28,24.16849061,sz.000002,万科A,-0.0026963262554768885,-0.002699967890612131,24.11131608,23.741315193,,0.4367975312593865
2020-03-02,25.42633027,sz.000002,万科A,0.05204460966542768,0.050735518041398676,24.475599514,23.925090468,,0.3503904734922226
2020-03-03,25.4018269,sz.000002,万科A,-0.0009637006103437873,-0.000964165268328418,24.76473928,24.067210014,,0.33414162330036656
2020-03-04,26.34929054,sz.000002,万科A,0.03729903536977486,0.03662025351187429,25.115954249999998,24.255885963,,0.35104621936847774
2020-03-05,26.3819617,sz.000002,万科A,0.001239925604463954,0.0012391575315482749,25.545580004,24.435577343,,0.35180440240835176
2020-03-06,25.42633027,sz.000002,万科A,-0.03622291021671831,-0.0368952457750941,25.797147936,24.5838227315,,0.37752494066793557
2020-03-09,24.95259845,sz.000002,万科A,-0.018631545133312,-0.018807298835912555,25.702401572000003,24.6605999575,,0.3621639669557498
2020-03-10,25.1567932,sz.000002,万科A,0.008183306055646433,0.008150004361924408,25.653394831999996,24.7308429515,,0.3603742353264987
2020-03-11,24.81374602,sz.000002,万科A,-0.013636363636363558,-0.013730192811901907,25.346285928,24.783933586499998,,0.3651590468244025
2020-03-12,24.46253105,sz.000002,万科A,-0.014154048716260692,-0.014255172606168437,24.962399798,24.783933586499998,,0.3545268176637468
2020-03-13,24.05414155,sz.000002,万科A,-0.016694490818029983,-0.016835414463862573,24.687962054000003,24.728801003999997,,0.34298095794371386
2020-03-16,23.31087266,sz.000002,万科A,-0.030899830220713076,-0.03138729804890536,24.359616896,24.652023778,,0.3564519549804992
2020-03-17,22.95965769,sz.000002,万科A,-0.015066573230553604,-0.015181227130249842,23.920189794,24.5870898475,,0.3510870522080986
2020-03-18,21.4812877,sz.000002,万科A,-0.06438989683386698,-0.06655644573472168,23.25369813,24.450279364999997,,0.41402869450191804
2020-03-19,20.60733417,sz.000002,万科A,-0.040684410646387725,-0.04153517653075238,22.482658754000003,24.261603416,,0.42914600984227863
2020-03-20,21.0728982,sz.000002,万科A,0.022592152199762072,0.02234072927460525,21.886410083999998,24.120709038500003,,0.4398357119191627
2020-03-23,20.05192445,sz.000002,万科A,-0.04844961240310075,-0.04966263768704213,21.234620442,23.943059606000002,,0.4648737279133794
2020-03-24,20.3377971,sz.000002,万科A,0.014256619144602745,0.01415594923013224,20.710248324,23.7621430575,,0.4644777034301125
2020-03-25,21.6446435,sz.000002,万科A,0.06425702811244993,0.06227692952151472,20.742919484,23.614714448,,0.5176090922953221
2020-03-26,21.3996098,sz.000002,万科A,-0.01132075471698113,-0.011385322225125352,20.901374609999998,23.4730032915,,0.5170023638006079
2020-03-27,21.70181803,sz.000002,万科A,0.014122137404580126,0.014023349004670942,21.027158575999998,23.349669662500002,,0.5217222787088746
2020-03-30,21.26892516,sz.000002,万科A,-0.019947308995107216,-0.020148942431353595,21.270558718,23.141799407,,0.47836801887322244
2020-03-31,20.95038135,sz.000002,万科A,-0.01497695852534553,-0.015090245723589859,21.393075568,22.919227129499998,,0.47804326744054587
2020-04-01,21.75082477,sz.000002,万科A,0.03820662768031191,0.037494828209062345,21.414311822,22.689303841,,0.4792224520890425
2020-04-02,21.95501952,sz.000002,万科A,0.009387908374014264,0.009344115829107926,21.525393766,22.467956732,23.880303752833335,0.48241874104003407
2020-04-03,21.86517383,sz.000002,万科A,-0.0040922619047619735,-0.004100658122687723,21.558064926,22.289898909999998,23.80148457933333,0.4714666052759082
2020-04-07,22.11020753,sz.000002,万科A,0.011206574523720647,0.01114424609394874,21.7263214,22.147779363999998,23.733691922333332,0.4736761563621361
2020-04-08,22.02036184,sz.000002,万科A,-0.00406353897303291,-0.0040718175821035625,21.940317498,21.990957796,23.67175284816667,0.47093480696531487
2020-04-09,21.79983151,sz.000002,万科A,-0.010014836795252169,-0.010065322627673458,21.950118846000002,21.8402620705,23.602735022666664,0.4703532012839965
2020-04-10,21.95501952,sz.000002,万科A,0.007118771075309116,0.007093552238516036,21.950118846000002,21.714886494,23.53739270266667,0.4715435001802525
2020-04-13,22.08570416,sz.000002,万科A,0.005952380952380931,0.0059347355198145265,21.994224912,21.6164646245,23.467149708666668,0.4709286615321275
2020-04-14,22.33890565,sz.000002,万科A,0.011464497041420163,0.011399277693226914,22.039964536,21.567866274,23.411200347166663,0.46257841838674746
2020-04-15,21.8079993,sz.000002,万科A,-0.02376599634369292,-0.024052963461786415,21.997492028,21.5102833545,23.343407690166668,0.466917322697082
2020-04-16,21.70998582,sz.000002,万科A,-0.004494382022471877,-0.004504512121104541,21.97952289,21.521718260500002,23.277929240333332,0.4053861477262589
2020-04-17,21.82433488,sz.000002,万科A,0.005267118133935211,0.005253295383345628,21.953385962,21.582568296,23.226608293166667,0.3746077988038743
2020-04-20,21.70998582,sz.000002,万科A,-0.0052395209580837765,-0.00525329538334565,21.878242294,21.614422677,23.172837009,0.3684108443296636
2020-04-21,21.25258958,sz.000002,万科A,-0.02106847253574118,-0.021293580200740073,21.660979079999997,21.6744559335,23.112395363,0.3297220729359108
2020-04-22,21.34243527,sz.000002,万科A,0.004227517294388861,0.004218606448161832,21.567866274,21.724687842,23.061482805333334,0.3271381015896403
2020-04-23,21.236254,sz.000002,万科A,-0.00497512437810943,-0.004987541511039051,21.47311991,21.704268367,23.017785128833335,0.23281228214908467
2020-04-24,20.97488472,sz.000002,万科A,-0.012307692307692353,-0.012384059199721666,21.303229878000003,21.683032113,22.957479612666663,0.23342653403196637
2020-04-27,21.13824052,sz.000002,万科A,0.007788161993769638,0.007757990810939557,21.188880817999998,21.6548532375,22.915279364333337,0.22906229899840014
2020-04-28,21.55479781,sz.000002,万科A,0.019706336939721902,0.01951468088253299,21.249322464,21.66914687,22.912012248333333,0.2293021072049611
2020-04-29,21.93868394,sz.000002,万科A,0.017809776430466107,0.017653040579858836,21.368572198000003,21.7185619995,22.901666381000002,0.22898021833641602
2020-04-30,21.8896772,sz.000002,万科A,-0.0022338049143707517,-0.002236303578280461,21.499256838,21.725504621,22.890231475,0.18610050925656232
2020-05-06,21.44861654,sz.000002,万科A,-0.020149253731343353,-0.020355018642160938,21.594003202000003,21.700184472,22.867906182333336,0.19639568245748357
2020-05-07,21.21175063,sz.000002,万科A,-0.011043412033511002,-0.01110484319999301,21.608705223999998,21.667513312,22.847078317833333,0.19933156191369814
2020-05-08,21.44861654,sz.000002,万科A,0.01116673084328057,0.011104843199992914,21.58746897,21.634433762500002,22.814271028,0.19929807964239055
2020-05-11,21.57113339,sz.000002,万科A,0.005712109672505683,0.005695857434390692,21.51395886,21.61197234,22.777924362500002,0.2006096134635932
2020-05-12,21.17907947,sz.000002,万科A,-0.018174933737220678,-0.018342126758467758,21.371839314000002,21.580934738,22.735043464999997,0.2074717080480669
2020-05-13,21.17907947,sz.000002,万科A,0.0,0.0,21.3179319,21.5421377355,22.680319272000002,0.20513795790245754
2020-05-14,20.81969671,sz.000002,万科A,-0.016968762051677744,-0.017114381162549097,21.239521116,21.478837363000004,22.6080343305,0.2098516655129862
2020-05-15,20.81969671,sz.000002,万科A,0.0,0.0,21.11373715,21.402876916,22.540922322666667,0.20331345391168604
2020-05-18,21.40777759,sz.000002,万科A,0.028246371125931757,0.02785479894729092,21.08106599,21.382865830500002,22.493413010833333,0.21765884455724147
2020-05-19,21.34243527,sz.000002,万科A,-0.0030522701259061424,-0.003056937802793854,21.11373715,21.364488303,22.4454953095,0.21739744874578665
2020-05-20,20.91771019,sz.000002,万科A,-0.01990049751243772,-0.02010117932108715,21.061463294,21.319157068499997,22.387776260166667,0.22630929871939026
2020-05-21,20.89320682,sz.000002,万科A,-0.0011714174150723178,-0.0011721040607373238,21.076165316,21.2783181185,22.337816611333334,0.22600288451779896
2020-05-22,20.55015964,sz.000002,万科A,-0.016419077404221993,-0.0165553643184568,21.022257902,21.243196621499997,22.286904053666667,0.22130446622106742
2020-05-25,20.79519334,sz.000002,万科A,0.0119236883942766,0.011853161297020656,20.899741052000003,21.215834524999998,22.23422180816667,0.2256302509591566
2020-05-26,21.09740157,sz.000002,万科A,0.01453260015710911,0.014428013978488584,20.850734311999997,21.2088919035,22.1759582395,0.231843837131701
2020-05-27,21.1545761,sz.000002,万科A,0.0027100271002711285,0.0027063615977430673,20.898107493999998,21.217876472500002,22.124637292333333,0.2275536240549027
2020-05-28,21.35060306,sz.000002,万科A,0.009266409266409426,0.009223739490583981,20.989586742,21.228494599500003,22.077672499833334,0.228238967955343
2020-05-29,20.9912203,sz.000002,万科A,-0.01683244070390222,-0.01697571629490193,21.077798874,21.200315724,22.003754000333334,0.22448729334969159
2020-06-01,21.5629656,sz.000002,万科A,0.027237354085603016,0.02687301825109627,21.231353325999997,21.181529807,21.939772978666667,0.237224780132946
2020-06-02,22.24905996,sz.000002,万科A,0.03181818181818197,0.03132247112904128,21.461685004,21.199498945000002,21.871435802333334,0.26372768391391727
2020-06-03,21.92234836,sz.000002,万科A,-0.014684287812041119,-0.014793169177830577,21.615239456,21.223185536,21.797108913333332,0.2585936070797915
2020-06-04,21.83250267,sz.000002,万科A,-0.004098360655737765,-0.004106781952653471,21.711619378,21.254223138,21.737211786666666,0.2553810123134659
