date,open,high,low,close,volume
2021-07-27,15.19310502,15.28972254,14.1705696,14.29939296,135755148.0
2021-07-28,14.3718561,14.54898822,14.23498128,14.2913415,106299421.0
2021-07-29,14.42016486,14.68586304,14.31549588,14.46042216,87237812.0
2021-07-30,14.42821632,14.5328853,13.88071704,14.24303274,95015588.0
2021-08-02,14.20277544,14.60534844,13.83240828,14.50067946,115992263.0
2021-08-03,14.48457654,14.6133999,14.21887836,14.40406194,89694857.0
2021-08-04,14.52483384,14.54898822,14.1705696,14.33965026,72962008.0
2021-08-05,14.2510842,14.5328853,14.15446668,14.23498128,62157388.0
2021-08-06,14.1303123,14.4121134,14.0497977,14.37990756,56745413.0
2021-08-09,14.42016486,15.4990605,14.36380464,15.34608276,175279800.0
2021-08-10,15.37023714,16.08681708,15.2172594,15.88553058,130198844.0
2021-08-11,16.09486854,16.56990468,15.8613762,15.94994226,104830844.0
2021-08-12,15.93383934,16.3444638,15.80501598,16.01435394,66645800.0
2021-08-13,15.92578788,16.03850832,15.700347,16.01435394,56288502.0
2021-08-16,16.17538314,16.2639492,15.75670722,16.0626627,62705022.0
2021-08-17,15.9821481,16.28005212,15.78891306,15.83722182,47602194.0
2021-08-18,15.83722182,17.0690952,15.7406043,16.60211052,133273216.0
2021-08-19,16.48939008,16.60211052,16.11902292,16.37666964,64997561.0
2021-08-20,16.07876562,16.15928022,15.0562302,15.63593532,161462793.0
2021-08-23,15.700347,16.1431773,15.38634006,15.5393178,119184935.0
2021-08-24,15.5795751,16.07876562,15.46685466,15.58762656,86895330.0
2021-08-25,15.63593532,15.67619262,15.2575167,15.42659736,69808397.0
2021-08-26,15.4588032,15.50711196,14.82273786,14.86299516,95161900.0
2021-08-27,14.94350976,15.20115648,14.74222326,14.80663494,72882023.0
2021-08-30,14.66170866,14.72612034,14.1303123,14.26718712,125221101.0
2021-08-31,14.26718712,14.43626778,13.93707726,14.3315988,117486786.0
2021-09-01,14.07395208,14.42821632,13.69553346,14.39601048,231689409.0
2021-09-02,14.492628,15.12064188,14.3315988,14.8146864,242260354.0
2021-09-03,14.895201,14.895201,14.2510842,14.52483384,139481871.0
2021-09-06,14.43626778,14.9757156,14.31549588,14.8549437,151522556.0
2021-09-07,14.9757156,15.74865576,14.7744291,15.49100904,162234416.0
2021-09-08,15.49100904,15.7406043,15.3782886,15.48295758,102620105.0
2021-09-09,15.38634006,15.4185459,15.1367448,15.297774,73950585.0
2021-09-10,15.20920794,16.72288242,15.16895064,16.56185322,231494528.0
2021-09-13,16.39277256,16.51354446,15.94994226,16.27200066,129722802.0
2021-09-14,16.24784628,16.32030942,15.51516342,15.59567802,115817315.0
2021-09-15,15.54736926,16.90001454,15.45075174,15.71644992,84161841.0
2021-09-16,15.5393178,15.700347,15.08038458,15.36218568,117695356.0
2021-09-17,15.2172594,15.297774,14.82273786,14.91935538,112487963.0
2021-09-22,14.38795902,14.5328853,14.02564332,14.47652508,147336521.0
2021-09-23,14.5731426,14.75027472,14.2108269,14.23498128,137983759.0
2021-09-24,14.1705696,14.23498128,13.96123164,13.9692831,126569628.0
2021-09-27,13.85656266,14.23498128,13.73579076,14.14641522,114066759.0
2021-09-28,14.06590062,14.62950282,14.0497977,14.46847362,129316747.0
2021-09-29,14.37990756,14.84689224,14.25913566,14.6133999,123012175.0
2021-09-30,14.56509114,14.6536572,14.25913566,14.43626778,79561105.0
2021-10-08,14.62950282,15.20920794,14.50873092,15.00792144,115920062.0
2021-10-11,15.297774,15.89358204,15.297774,15.6198324,145533835.0
2021-10-12,15.5393178,15.86942766,15.4588032,15.5795751,103123218.0
2021-10-13,15.5393178,16.03045686,15.43464882,15.76475868,80789668.0
2021-10-14,15.77281014,16.03850832,15.20920794,15.46685466,84298987.0
2021-10-15,15.297774,16.0224054,15.297774,15.82917036,99349378.0
2021-10-18,15.6600897,15.7406043,15.3782886,15.53126634,72962250.0
2021-10-19,15.4185459,15.84527328,15.4185459,15.75670722,68241515.0
2021-10-20,15.9016335,15.92578788,15.45075174,15.49100904,66295555.0
2021-10-21,15.71644992,16.15122876,15.4990605,16.10292,162166101.0
2021-10-22,16.23174336,16.57795614,15.9418908,16.13512584,113496363.0
2021-10-25,15.86942766,16.2639492,15.700347,16.19953752,73082823.0
2021-10-26,16.15122876,16.4652357,15.99019956,16.1431773,65280684.0
2021-10-27,16.10292,16.23979482,15.77281014,16.03850832,68760019.0
2021-10-28,15.9418908,16.05461124,15.59567802,15.87747912,61901089.0
2021-10-29,15.80501598,15.89358204,15.55542072,15.700347,53992976.0
2021-11-01,15.56347218,15.88553058,15.30582546,15.61178094,84149020.0
2021-11-02,15.59567802,15.69229554,14.48457654,14.63755428,199769050.0
2021-11-03,14.5731426,14.68586304,14.3718561,14.51678238,111497204.0
2021-11-04,14.55703968,14.5731426,14.3315988,14.38795902,98341098.0
2021-11-05,14.3718561,14.492628,14.14641522,14.20277544,109603988.0
2021-11-08,14.18667252,14.33965026,13.97733456,14.02564332,137681482.0
2021-11-09,14.07395208,14.2108269,13.89681996,14.11420938,124057275.0
2021-11-10,14.05784916,14.06590062,13.81630536,14.0095404,122085088.0
2021-11-11,13.9692831,14.83884078,13.94512872,14.7744291,208472900.0
2021-11-12,14.74222326,14.99986998,14.58119406,14.71001742,95754646.0
2021-11-15,14.7744291,14.99986998,14.6536572,14.83884078,65508999.0
2021-11-16,14.78248056,14.92740684,14.62950282,14.66976012,60111048.0
2021-11-17,14.6133999,14.7341718,14.47652508,14.58119406,66464038.0
2021-11-18,14.56509114,14.58924552,14.27523858,14.3315988,79984377.0
2021-11-19,14.3315988,14.68586304,14.2510842,14.6133999,78637156.0
2021-11-22,14.51678238,14.6939145,14.4121134,14.58924552,73861780.0
2021-11-23,14.58119406,14.7744291,14.23498128,14.39601048,123597796.0
2021-11-24,14.30744442,14.4523707,14.21887836,14.38795902,74131084.0
2021-11-25,14.28329004,14.32354734,14.19472398,14.23498128,60353270.0
2021-11-26,14.18667252,14.22692982,14.10615792,14.15446668,69449988.0
2021-11-29,14.01759186,14.14641522,13.97733456,14.09810646,51259471.0
2021-11-30,14.12226084,14.23498128,13.9692831,14.04174624,73361606.0
2021-12-01,14.03369478,14.30744442,13.98538602,14.20277544,70692519.0
2021-12-02,14.18667252,14.33965026,13.98538602,14.16251814,99479835.0
2021-12-03,14.20277544,14.2510842,14.01759186,14.2108269,70759974.0
2021-12-06,14.3718561,14.94350976,14.3315988,14.5731426,214562528.0
2021-12-07,14.7341718,15.03207582,14.6133999,14.86299516,161644387.0
2021-12-08,14.8549437,14.9354583,14.62145136,14.87104662,98028118.0
2021-12-09,14.88714954,15.34608276,14.79053202,15.0562302,145588668.0
2021-12-10,14.90325246,15.0562302,14.71001742,14.79858348,98925513.0
2021-12-13,14.87104662,15.20115648,14.63755428,14.71001742,131449027.0
2021-12-14,14.62145136,14.62950282,14.10615792,14.15446668,193720890.0
2021-12-15,14.09810646,14.21887836,14.0095404,14.1303123,129462741.0
2021-12-16,14.1303123,14.27523858,14.05784916,14.26718712,81947951.0
2021-12-17,14.2510842,14.2913415,14.14641522,14.14641522,60236967.0
2021-12-20,14.13836376,14.2108269,14.0497977,14.10615792,74643520.0
2021-12-21,14.08200354,14.25913566,14.07395208,14.16251814,89373404.0
2021-12-22,14.18667252,14.20277544,13.9290258,14.00148894,97692775.0
2021-12-23,14.0095404,14.03369478,13.85656266,13.94512872,105957594.0
2021-12-24,13.95318018,13.9692831,13.85656266,13.93707726,48825149.0
2021-12-27,13.95318018,13.9692831,13.81630536,13.86461412,73111899.0
2021-12-28,13.86461412,13.95318018,13.75994514,13.82435682,112663891.0
2021-12-29,13.81630536,13.81630536,13.4459382,13.4861955,146937398.0
2021-12-30,13.49424696,13.6472247,13.46204112,13.54255572,79666360.0
2021-12-31,13.57476156,13.6069674,13.2043944,13.26880608,175076089.0
2022-01-04,13.26880608,13.41373236,13.02726228,13.41373236,116925933.0
2022-01-05,13.34932068,13.86461412,13.3251663,13.8082539,196199817.0
2022-01-06,13.77604806,13.90487142,13.687482,13.78409952,110788519.0
2022-01-07,13.7679966,13.91292288,13.73579076,13.8485112,112663070.0
2022-01-10,13.92097434,14.02564332,13.71163638,13.84045974,90977401.0
2022-01-11,13.89681996,14.12226084,13.80020244,14.01759186,158199940.0
2022-01-12,14.01759186,14.0497977,13.6069674,13.687482,150216355.0
2022-01-13,13.61501886,13.88071704,13.54255572,13.67137908,90942265.0
2022-01-14,13.687482,13.70358492,13.1238798,13.14803418,210309491.0
2022-01-17,13.1641371,13.26880608,12.97895352,13.05946812,114368943.0
2022-01-18,13.0836225,13.31711484,13.01115936,13.30101192,115297431.0
2022-01-19,13.31711484,13.43788674,13.17218856,13.284909,98839185.0
2022-01-20,13.26075462,14.05784916,13.22049732,13.95318018,303119376.0
2022-01-21,14.0497977,14.13836376,13.85656266,13.9692831,148168295.0
2022-01-24,13.96123164,13.99343748,13.67137908,13.8485112,87477087.0
2022-01-25,13.75189368,13.75189368,13.53450426,13.5667101,109328397.0
2022-01-26,13.6472247,13.7679966,13.31711484,13.4056809,98497522.0
2022-01-27,13.284909,13.31711484,13.0836225,13.1238798,102464311.0
2022-01-28,13.19634294,13.2446517,12.73740972,12.74546118,167556367.0
2022-02-07,12.89843892,13.21244586,12.79376994,13.19634294,151547630.0
2022-02-08,13.1238798,13.66332762,13.09167396,13.55060718,175469528.0
2022-02-09,13.62307032,13.687482,13.45398966,13.57476156,105116166.0
2022-02-10,13.50229842,13.71163638,13.42178382,13.67943054,78455735.0
2022-02-11,13.71163638,13.96123164,13.71163638,13.7679966,107813914.0
2022-02-14,13.7679966,13.8082539,13.29296046,13.34932068,115065851.0
2022-02-15,13.284909,13.42178382,12.9628506,13.10777688,120826437.0
2022-02-16,13.1641371,13.30906338,13.05141666,13.21244586,78239959.0
2022-02-17,13.19634294,13.3251663,13.13998272,13.22049732,79450184.0
2022-02-18,13.13998272,13.50229842,13.13193126,13.50229842,80249940.0
2022-02-21,13.41373236,13.42178382,13.13998272,13.29296046,80099455.0
2022-02-22,13.13193126,13.23660024,13.01115936,13.06751958,89495673.0
2022-02-23,13.1238798,13.13193126,12.91454184,13.03531374,88674244.0
2022-02-24,12.98700498,13.0031079,12.7213068,12.80987286,132408685.0
2022-02-25,12.87428454,12.94674768,12.77766702,12.8018214,72639707.0
2022-02-28,12.8018214,12.81792432,12.57638052,12.6810495,72399045.0
2022-03-01,12.71325534,12.8420787,12.57638052,12.81792432,93504034.0
2022-03-02,12.71325534,12.77766702,12.60858636,12.62468928,76076086.0
2022-03-03,12.66494658,12.72935826,12.58443198,12.64884366,57828505.0
2022-03-04,12.57638052,12.58443198,12.30263088,12.34288818,99093566.0
2022-03-07,12.21406482,12.21406482,11.80344036,11.85174912,111315899.0
2022-03-08,11.77123452,11.96446956,11.4733305,11.52163926,100303269.0
2022-03-09,11.5941024,11.6343597,10.64403012,11.14322064,180076017.0
2022-03-10,11.41697028,11.8759035,11.34450714,11.73097722,224915816.0
2022-03-11,11.5941024,12.06108708,11.3928159,11.9966754,149364697.0
2022-03-14,11.77928598,12.02082978,11.6343597,11.66656554,111840734.0
2022-03-15,11.5941024,11.5941024,10.9499856,11.01439728,178140887.0
2022-03-16,11.15932356,11.5941024,10.87752246,11.52163926,153177906.0
2022-03-17,11.80344036,11.84369766,11.46527904,11.6343597,173006142.0
2022-03-18,11.56189656,11.9564181,11.38476444,11.8356462,152880713.0
2022-03-21,11.674617,11.93226372,11.58605094,11.74708014,120886805.0
2022-03-22,11.74708014,12.25432212,11.674617,12.22211628,162865658.0
2022-03-23,12.16575606,12.23016774,11.9966754,12.07719,105010238.0
2022-03-24,12.01277832,12.32678526,11.92421226,12.2382192,100235995.0
2022-03-25,12.1979619,12.2784765,11.93226372,12.06108708,74293335.0
2022-03-28,11.9161608,12.1174473,11.77928598,11.9564181,72713699.0
2022-03-29,11.98057248,12.0369327,11.7551316,11.81954328,61564315.0
2022-03-30,11.96446956,12.29457942,11.88395496,12.24627066,123679155.0
2022-03-31,12.1577046,12.53612322,12.12549876,12.38314548,116374674.0
2022-04-01,12.37509402,12.71325534,12.2382192,12.6810495,148487874.0
2022-04-06,12.59248344,13.31711484,12.58443198,13.19634294,248854005.0
2022-04-07,13.18829148,13.41373236,13.0433652,13.10777688,165906455.0
2022-04-08,13.09167396,13.2446517,12.98700498,13.2043944,106677946.0
2022-04-11,13.1641371,13.2043944,12.7213068,12.9225933,141673536.0
2022-04-12,12.9225933,13.09167396,12.60858636,12.81792432,103926142.0
2022-04-13,12.79376994,12.94674768,12.65689512,12.7213068,89062806.0
2022-04-14,12.882336,13.0836225,12.81792432,12.91454184,92961494.0
2022-04-15,12.8018214,13.30906338,12.76961556,13.22049732,123176103.0
2022-04-18,13.0031079,13.0433652,12.72935826,12.8018214,108688756.0
2022-04-19,12.8018214,12.85818162,12.57638052,12.72935826,82177249.0
2022-04-20,12.72935826,12.9225933,12.6407922,12.7615641,71655528.0
2022-04-21,12.69715242,12.86623308,12.6407922,12.72935826,70989116.0
2022-04-22,12.59248344,13.03531374,12.3992484,12.93064476,92127408.0
2022-04-25,12.61663782,12.80987286,11.90005788,11.9564181,166448098.0
2022-04-26,11.98057248,12.06108708,11.6343597,11.85980058,98820956.0
2022-04-27,12.06108708,12.6005349,12.04498416,12.6005349,149029503.0
2022-04-28,12.53612322,12.82597578,12.37509402,12.6005349,91177187.0
2022-04-29,12.63274074,12.67299804,12.05303562,12.33483672,164501308.0
2022-05-05,12.2382192,12.4395057,12.1979619,12.33483672,79019620.0
2022-05-06,12.09329292,12.2382192,12.00472686,12.04498416,83243182.0
2022-05-09,12.02888124,12.02888124,11.64241116,11.7148743,81862135.0
2022-05-10,11.674617,11.7551316,11.36061006,11.74708014,99228502.0
2022-05-11,11.70682284,11.94836664,11.62630824,11.77928598,84857362.0
2022-05-12,11.65851408,11.72292576,11.53774218,11.57799948,68506423.0
2022-05-13,11.674617,11.80344036,11.66656554,11.76318306,67631191.0
2022-05-16,11.80344036,11.85980058,11.5538451,11.60215386,66822782.0
2022-05-17,11.68266846,11.85174912,11.52969072,11.84369766,93140639.0
2022-05-18,11.9564181,11.98862394,11.81149182,11.8759035,77857833.0
2022-05-19,11.7148743,11.8356462,11.674617,11.77123452,59092172.0
2022-05-20,11.8356462,12.10939584,11.81149182,12.09329292,94859778.0
2022-05-23,12.13355022,12.13355022,11.88395496,11.94031518,64772592.0
2022-05-24,11.97252102,11.97252102,11.5941024,11.5941024,93355706.0
2022-05-25,11.61825678,11.66656554,11.5135878,11.58605094,60322826.0
2022-05-26,11.60215386,11.61825678,11.32840422,11.42502174,101131756.0
2022-05-27,11.50553634,11.5538451,11.36061006,11.41697028,72306674.0
2022-05-30,11.48138196,11.49748488,11.30424984,11.33645568,89690123.0
2022-05-31,11.32840422,11.41697028,11.272044,11.40086736,93886855.0
2022-06-01,11.38476444,11.38476444,11.272044,11.33645568,84529898.0
2022-06-02,11.28814692,11.29619838,11.17542648,11.2317867,97926822.0
2022-06-06,11.19958086,11.40891882,10.98219144,11.40891882,171085175.0
2022-06-07,11.28814692,11.4733305,11.26399254,11.40086736,131511262.0
2022-06-08,11.40086736,11.40891882,11.28009546,11.40086736,114552124.0
2022-06-09,11.38476444,11.64241116,11.3525586,11.5538451,163290134.0
2022-06-10,11.48138196,11.53774218,11.37671298,11.52969072,134601231.0
2022-06-13,11.41697028,11.42502174,11.17542648,11.19958086,154775285.0
2022-06-14,11.03855166,11.37671298,11.03855166,11.36866152,115142939.0
2022-06-15,11.3525586,12.16575606,11.32035276,11.86785204,341354368.0
2022-06-16,11.86785204,11.94031518,11.61020532,11.62630824,133254631.0
2022-06-17,11.52969072,11.69877138,11.4330732,11.6343597,105378794.0
2022-06-20,11.62630824,11.62630824,11.48138196,11.54579364,103216680.0
2022-06-21,11.54579364,11.77928598,11.45722758,11.56994802,132179398.0
2022-06-22,11.56189656,11.56189656,11.33645568,11.33645568,105604592.0
2022-06-23,11.34450714,11.45722758,11.32035276,11.4330732,80602803.0
2022-06-24,11.4330732,11.4733305,11.36061006,11.45722758,86604061.0
2022-06-27,11.46527904,11.72292576,11.44917612,11.66656554,149727818.0
2022-06-28,11.65046262,11.81149182,11.60215386,11.77928598,112511048.0
2022-06-29,11.7953889,11.9966754,11.7148743,11.78733744,126654728.0
2022-06-30,11.77928598,12.09329292,11.7148743,12.06108708,154874501.0
2022-07-01,12.07719,12.13355022,11.94836664,12.01277832,77924332.0
2022-07-04,12.0369327,12.06108708,11.8759035,12.02888124,83496807.0
2022-07-05,12.06913854,12.29457942,11.93226372,12.00472686,111517210.0
2022-07-06,11.94031518,12.02082978,11.64241116,11.69877138,104333523.0
2022-07-07,11.70682284,11.7953889,11.57799948,11.61020532,73016098.0
2022-07-08,11.674617,11.7953889,11.56994802,11.70682284,63969823.0
2022-07-11,11.674617,11.73097722,11.56189656,11.64241116,61169194.0
2022-07-12,11.60215386,11.85980058,11.57799948,11.61020532,74288242.0
2022-07-13,11.61020532,11.65046262,11.18347794,11.24788962,217599606.0
2022-07-14,11.0305002,11.03855166,10.70039034,10.76480202,263212087.0
2022-07-15,10.85336808,10.91777976,10.64403012,10.66013304,159863740.0
2022-07-18,10.6681845,10.82116224,10.63597866,10.78090494,115350581.0
2022-07-19,10.74064764,10.81311078,10.69233888,10.80505932,75559710.0
2022-07-20,10.81311078,10.84531662,10.7486991,10.78090494,80145866.0
2022-07-21,10.72454472,10.74064764,10.45884654,10.47494946,197038789.0
2022-07-22,10.52412624,10.59789348,10.34380632,10.49953716,137650974.0
2022-07-25,10.4913408,10.5323226,10.38478812,10.50773352,76395581.0
2022-07-26,10.450359,10.58150076,10.41757356,10.58150076,102404881.0
2022-07-27,10.5323226,10.55691168,10.43396628,10.48314444,92391408.0
2022-07-28,10.49953716,10.58150076,10.47494808,10.55691168,75034652.0
2022-07-29,10.55691168,10.5733044,10.3683954,10.39298448,83149747.0
2022-08-01,10.37659176,10.37659176,10.1634864,10.17987912,102573271.0
2022-08-02,10.01595192,10.11430824,9.78645384,10.04873736,137300930.0
2022-08-03,9.99136284,10.05693372,9.84382836,9.86022108,74613653.0
2022-08-04,9.9175956,9.97497012,9.85202472,9.96677376,60267562.0
2022-08-05,9.94218468,10.10611188,9.81923928,10.08971916,76529787.0
2022-08-08,10.040541,10.13070096,9.96677376,9.9995592,55199969.0
2022-08-09,10.00775556,10.01595192,9.90120288,9.93398832,55844757.0
2022-08-10,9.93398832,10.03234464,9.85202472,9.88481016,68302321.0
2022-08-11,9.90120288,10.15529004,9.86841744,10.1225046,139930361.0
2022-08-12,10.04873736,10.17168276,9.9995592,10.14709368,82050356.0
2022-08-15,10.07332644,10.13070096,9.90939924,9.92579196,117201000.0
2022-08-16,9.92579196,9.9995592,9.9175956,9.94218468,63122370.0
2022-08-17,9.9585774,10.17987912,9.89300652,10.1634864,134850658.0
2022-08-18,10.22905728,10.27823544,9.96677376,10.040541,126970094.0
2022-08-19,10.05693372,10.450359,10.02414828,10.30282452,210641724.0
2022-08-22,10.31102088,10.39298448,10.17168276,10.24545,113807658.0
2022-08-23,10.2044682,10.23725364,10.06513008,10.11430824,92146307.0
2022-08-24,10.10611188,10.27823544,10.10611188,10.1634864,129537533.0
2022-08-25,10.1634864,10.37659176,10.0815228,10.34380632,106401061.0
2022-08-26,10.39298448,10.450359,10.21266456,10.33560996,92763426.0
2022-08-29,10.24545,10.29462816,10.08971916,10.17987912,92449065.0
2022-08-30,10.18807548,10.27823544,10.06513008,10.22905728,79971238.0
2022-08-31,10.14709368,10.47494808,10.13070096,10.450359,165304158.0
2022-09-01,10.3683954,10.48314444,10.31102088,10.33560996,86198195.0
2022-09-02,10.34380632,10.40118084,10.18807548,10.25364636,78636281.0
2022-09-05,10.21266456,10.3274136,10.13889732,10.30282452,63203998.0
2022-09-06,10.31102088,10.37659176,10.18807548,10.24545,73129499.0
2022-09-07,10.17987912,10.17987912,10.06513008,10.10611188,97981281.0
2022-09-08,10.09791552,10.19627184,10.0815228,10.13070096,62111692.0
2022-09-09,10.1634864,10.44216264,10.13070096,10.42576992,195129731.0
2022-09-13,10.55691168,10.67166072,10.37659176,10.6142862,172268989.0
2022-09-14,10.450359,10.54871532,10.4093772,10.43396628,85803584.0
2022-09-15,10.4913408,10.7372316,10.46675172,10.655268,184101788.0
2022-09-16,10.58969712,10.6142862,10.29462816,10.29462816,135744781.0
2022-09-19,10.27823544,10.38478812,10.22905728,10.30282452,63212104.0
2022-09-20,10.33560996,10.35200268,10.09791552,10.11430824,88998853.0
2022-09-21,10.08971916,10.22905728,9.9995592,10.18807548,68419739.0
2022-09-22,10.10611188,10.13070096,10.040541,10.07332644,58613338.0
2022-09-23,10.03234464,10.18807548,10.02414828,10.07332644,58644106.0
2022-09-26,9.96677376,10.06513008,9.82743564,9.835632,90372904.0
2022-09-27,9.835632,9.96677376,9.67990116,9.9585774,78962229.0
2022-09-28,9.90939924,10.040541,9.77006112,9.92579196,78092558.0
2022-09-29,10.040541,10.06513008,9.68809752,9.72088296,91771804.0
2022-09-30,9.72907932,9.80284656,9.69629388,9.70449024,53723019.0
2022-10-10,9.5897412,9.64711572,9.39302856,9.40122492,96608018.0
2022-10-11,9.45859944,9.49138488,9.35204676,9.40942128,41525337.0
2022-10-12,9.3848322,9.52417032,9.3028686,9.5077776,55957243.0
2022-10-13,9.43401036,9.45859944,9.27008316,9.29467224,85261597.0
2022-10-14,9.3848322,9.53236668,9.3438504,9.45040308,109606158.0
2022-10-17,9.36024312,9.44220672,9.29467224,9.40942128,102482271.0
2022-10-18,9.4667958,9.54056304,9.39302856,9.40942128,94683709.0
2022-10-19,9.36024312,9.41761764,9.24549408,9.25369044,92398968.0
2022-10-20,9.20451228,9.27008316,9.14713776,9.1799232,78192323.0
2022-10-21,9.18811956,9.220905,9.07337052,9.08976324,78557429.0
2022-10-24,9.08976324,9.0979596,8.69633796,8.70453432,138339065.0
2022-10-25,8.7701052,8.86026516,8.6881416,8.7291234,131697940.0
2022-10-26,8.72092704,8.79469428,8.69633796,8.73731976,114382988.0
2022-10-27,8.7701052,8.82747972,8.73731976,8.75371248,95738346.0
2022-10-28,8.71273068,8.7701052,8.53241076,8.54060712,105794701.0
2022-10-31,8.46683988,8.5651962,8.37667992,8.47503624,98309569.0
2022-11-01,8.50782168,8.75371248,8.49142896,8.74551612,138123413.0
2022-11-02,8.69633796,8.75371248,8.58978528,8.71273068,130298818.0
2022-11-03,8.63896344,8.66355252,8.50782168,8.55699984,98353561.0
2022-11-04,8.5242144,8.8930506,8.51601804,8.86846152,177611223.0
2022-11-07,8.86026516,8.94222876,8.79469428,8.91763968,98808204.0
2022-11-08,8.92583604,8.95042512,8.83567608,8.8930506,58322205.0
2022-11-09,8.88485424,9.08156688,8.86846152,8.92583604,83210685.0
2022-11-10,8.84387244,8.9340324,8.76190884,8.90944332,55202119.0
2022-11-11,9.12254868,9.55695576,9.02419236,9.36843948,254507055.0
2022-11-14,9.5897412,10.06513008,9.5897412,9.7946502,387208410.0
2022-11-15,9.72088296,9.98316648,9.69629388,9.84382836,157390134.0
2022-11-16,9.81104292,9.8766138,9.66350844,9.68809752,127869288.0
2022-11-17,9.67990116,9.70449024,9.49138488,9.58154484,109104716.0
2022-11-18,9.62252664,9.65531208,9.48318852,9.49958124,86809329.0
2022-11-21,9.40942128,9.425814,9.19631592,9.39302856,104773707.0
2022-11-22,9.39302856,9.77825748,9.37663584,9.68809752,149132388.0
2022-11-23,9.65531208,9.8766138,9.60613392,9.68809752,124765653.0
2022-11-24,9.77006112,9.82743564,9.58154484,9.64711572,79671882.0
2022-11-25,9.66350844,10.02414828,9.64711572,9.97497012,176072817.0
2022-11-28,9.7536684,9.77006112,9.58154484,9.67990116,133156295.0
2022-11-29,9.96677376,10.64707164,9.94218468,10.64707164,474927650.0
2022-11-30,10.5733044,10.93394424,10.50773352,10.67985708,320962830.0
2022-12-01,10.96672968,11.19622776,10.71264252,10.7372316,200268883.0
2022-12-02,10.77001704,10.7782134,10.40118084,10.5733044,140420278.0
2022-12-05,10.72903524,11.12246052,10.66346436,11.08967508,228762742.0
2022-12-06,10.93394424,11.19622776,10.860177,11.00771148,125257891.0
2022-12-07,10.92574788,10.95853332,10.67985708,10.7782134,137737690.0
2022-12-08,10.7782134,11.08147872,10.75362432,10.95033696,106572280.0
2022-12-09,10.9831224,11.269995,10.9421406,11.2290132,161583192.0
2022-12-12,11.13065688,11.13065688,10.70444616,10.74542796,139258428.0
2022-12-13,10.7782134,10.95033696,10.77001704,10.85198064,90228513.0
2022-12-14,10.84378428,10.9831224,10.72083888,10.84378428,97406110.0
2022-12-15,10.77001704,10.88476608,10.60608984,10.7372316,83534926.0
2022-12-16,10.67166072,10.9831224,10.67166072,10.93394424,92425167.0
2022-12-19,10.92574788,11.04049692,10.6142862,10.68805344,103086606.0
2022-12-20,10.63067892,10.72083888,10.38478812,10.45855536,89621223.0
2022-12-21,10.5323226,10.64707164,10.44216264,10.56510804,61458964.0
2022-12-22,10.655268,10.7782134,10.5733044,10.6142862,67239430.0
2022-12-23,10.5323226,10.70444616,10.4913408,10.63887528,56442641.0
2022-12-26,10.64707164,10.68805344,10.41757356,10.46675172,79711987.0
2022-12-27,10.54871532,10.83558792,10.54871532,10.74542796,88600412.0
2022-12-28,10.78640976,10.96672968,10.655268,10.77001704,79119198.0
2022-12-29,10.71264252,10.76182068,10.5323226,10.67985708,66689009.0
2022-12-30,10.68805344,10.88476608,10.62248256,10.78640976,81803598.0
2023-01-03,10.8191952,11.3519586,10.6962498,11.28638772,219412794.0
2023-01-04,11.23720956,11.81915112,11.17163868,11.73718752,218968253.0
2023-01-05,11.8027584,12.08143464,11.77816932,11.86832928,166542518.0
2023-01-06,11.884722,12.06504192,11.86832928,11.98307832,119574471.0
2023-01-09,12.089631,12.19618368,11.90111472,12.1306128,105765911.0
2023-01-10,12.09782736,12.20438004,11.79456204,11.83554384,126942339.0
2023-01-11,11.8437402,12.11422008,11.79456204,12.02406012,83056612.0
2023-01-12,12.10602372,12.10602372,11.90931108,12.02406012,62569484.0
2023-01-13,12.02406012,12.2535582,11.9257038,12.2535582,94908583.0
2023-01-16,12.2535582,12.52403808,12.1715946,12.36011088,156003989.0
2023-01-17,12.40109268,12.44207448,12.10602372,12.26995092,93583454.0
2023-01-18,12.2535582,12.44207448,12.22077276,12.38469996,71843403.0
2023-01-19,12.40109268,12.499449,12.18798732,12.36830724,64187520.0
2023-01-20,12.42568176,12.49125264,12.29454,12.40109268,60859008.0
2023-01-30,12.7863216,12.90107064,12.20438004,12.4174854,137431750.0
2023-01-31,12.49125264,12.71255436,12.26175456,12.28634364,103049784.0
2023-02-01,12.31912908,12.36011088,11.89291836,12.0486492,165342148.0
2023-02-02,12.08143464,12.11422008,11.69620572,11.9666856,157790039.0
2023-02-03,11.8437402,11.9257038,11.60604576,11.73718752,124638298.0
2023-02-06,11.5568676,11.58145668,11.36015496,11.474904,131761010.0
2023-02-07,11.52408216,11.73718752,11.49949308,11.64702756,86946046.0
2023-02-08,11.67161664,11.73718752,11.49949308,11.50768944,65789257.0
2023-02-09,11.48310036,11.7207948,11.44211856,11.58145668,83035002.0
2023-02-10,11.5568676,11.57326032,11.36015496,11.45851128,84728366.0
2023-02-13,11.42572584,11.42572584,11.1470496,11.32736952,180005416.0
2023-02-14,11.3519586,11.45851128,11.3109768,11.44211856,90993709.0
2023-02-15,11.4339222,11.44211856,11.16344232,11.20442412,125024398.0
2023-02-16,11.21262048,11.40113676,11.065086,11.1470496,127912329.0
2023-02-17,11.17163868,11.24540592,11.00771148,11.00771148,91836369.0
2023-02-20,11.065086,11.5978494,11.05688964,11.5978494,211619117.0
